"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-05-21","92.9","-2.6114","5.1628","Masahiro Tanaka",608577,547888,"field_out","hit_into_play",,,,,"4","Nomar Mazara grounds out, second baseman Gleyber Torres to first baseman Tyler Austin.  ","R","L","R","TEX","NYY","X",4,"ground_ball",1,0,2018,"-0.6536","1.3368","-0.5021","2.1595","null","null","null",0,4,"Bot","129.99","196.06",,,596142,,"180522_011259","6.7063","-134.9551","-4.6860","-9.2590","29.3013","-15.4456","3.2447","1.4366","4","95.8","-28.9180","91.7350","2332","5.6770",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.8223","0.120","0.094","0.00",1,0,0,2,32,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"FF","2018-05-21","92.6","-2.4361","5.3443","Masahiro Tanaka",608577,547888,"null","ball",,,,,"13","null","R","L","R","TEX","NYY","B","null","null",0,0,2018,"-0.4790","1.5312","-1.8230","2.1026","null","null","null",0,4,"Bot","null","null",,,596142,,"180522_011240","2.5495","-134.5965","-5.6443","-6.2380","29.3675","-13.0326","3.4916","1.5866","null","null","null","91.4330","2300","5.6580",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.8409","null","null","null","null","null","null","null",32,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"SL","2018-05-21","89.3","-2.4953","5.2179","Masahiro Tanaka",643396,547888,"field_out","hit_into_play",,,,,"6","Isiah Kiner-Falefa grounds out, second baseman Gleyber Torres to first baseman Tyler Austin.  ","R","R","R","TEX","NYY","X",4,"ground_ball",1,0,2018,"0.1124","0.9611","0.6694","2.0713","null","null","null",2,3,"Bot","129.48","170.81",,,596142,,"180522_010301","7.4493","-129.8841","-3.7189","-0.0750","23.1058","-21.0454","3.5222","1.3400","2","62.9","-50.7850","88.5680","2440","5.5240",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.9746","0.145","0.141","0.00",1,0,0,2,26,"2","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2018-05-21","77.3","-2.2639","5.4564","Masahiro Tanaka",643396,547888,"null","ball",,,,,"14","null","R","R","R","TEX","NYY","B","null","null",0,0,2018,"0.4054","-1.1328","0.2624","0.9721","null","null","null",2,3,"Bot","null","null",,,596142,,"180522_010246","4.6009","-112.3179","-0.5066","2.4128","22.3102","-41.6428","3.2652","1.3614","null","null","null","76.0250","2615","5.6640",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.8347","null","null","null","null","null","null","null",26,"1","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2018-05-21","92.9","-2.5813","5.1904","Masahiro Tanaka",425783,547888,"field_out","hit_into_play",,,,,"4","Shin-Soo Choo grounds out, second baseman Gleyber Torres to first baseman Tyler Austin.  ","R","L","R","TEX","NYY","X",4,"ground_ball",3,1,2018,"-0.5892","1.3536","-0.4353","2.0723","null","null","null",1,3,"Bot","131.21","193.03",,,596142,,"180522_010215","6.6657","-135.0186","-5.0236","-8.4788","29.0534","-15.1543","3.0435","1.3158","7","93.7","-16.1090","91.8100","2263","5.6750",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.8238","0.165","0.144","0.00",1,0,0,2,25,"5","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FS","2018-05-21","84.5","-2.4421","5.2832","Masahiro Tanaka",425783,547888,"null","ball",,,,,"11","null","R","L","R","TEX","NYY","B","null","null",2,1,2018,"-0.8885","0.2079","-0.7688","3.9345","null","null","null",1,3,"Bot","null","null",,,596142,,"180522_010153","5.5840","-122.8589","2.7677","-9.9363","23.4208","-30.8564","2.8407","1.2301","null","null","null","83.9220","1429","5.8690",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.6295","null","null","null","null","null","null","null",25,"4","Split Finger",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2018-05-21","92.0","-2.5057","5.1981","Masahiro Tanaka",425783,547888,"null","called_strike",,,,,"7","null","R","L","R","TEX","NYY","S","null","null",2,0,2018,"-0.7284","1.3557","-0.5333","1.9081","null","null","null",1,3,"Bot","null","null",,,596142,,"180522_010133","6.4711","-133.7392","-5.3383","-9.9144","27.2990","-15.3221","3.4290","1.5730","null","null","null","91.2180","2283","5.7520",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.7472","null","null","null","null","null","null","null",25,"3","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2018-05-21","92.2","-2.3689","5.2086","Masahiro Tanaka",425783,547888,"null","ball",,,,,"14","null","R","L","R","TEX","NYY","B","null","null",1,0,2018,"-0.5262","1.4262","1.3304","1.8170","null","null","null",1,3,"Bot","null","null",,,596142,,"180522_010115","10.4064","-133.7373","-5.7504","-8.4074","28.1181","-14.3396","3.3333","1.5301","null","null","null","91.3040","2350","5.8680",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.6308","null","null","null","null","null","null","null",25,"2","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"CU","2018-05-21","76.6","-2.2696","5.4669","Masahiro Tanaka",425783,547888,"null","ball",,,,,"14","null","R","L","R","TEX","NYY","B","null","null",0,0,2018,"0.9635","-0.8144","1.0227","1.9804","null","null","null",1,3,"Bot","null","null",,,596142,,"180522_010056","5.1773","-111.2166","1.1078","6.7693","20.8272","-39.1928","3.4618","1.5515","null","null","null","75.2210","2573","5.5010",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.9980","null","null","null","null","null","null","null",25,"1","Curveball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"SL","2018-05-21","83.9","-2.4397","5.4121","Masahiro Tanaka",592261,547888,"strikeout","swinging_strike_blocked",,,,,"14","Delino DeShields strikes out swinging.  ","R","R","R","TEX","NYY","S",2,"null",0,2,2018,"0.6195","0.0616","1.2993","0.8843","null","null","null",0,3,"Bot","null","null",,,596142,,"180522_010021","7.3587","-121.9433","-4.1794","4.7538","21.8456","-31.0494","3.1943","1.2857","null","null","null","83.1480","2613","5.6560",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.8425","null","null","0.00",1,0,0,"null",24,"3","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2018-05-21","81.0","-2.4992","5.4074","Masahiro Tanaka",592261,547888,"null","foul",,,,,"14","null","R","R","R","TEX","NYY","S","null","null",0,1,2018,"1.1353","0.0135","0.9595","2.0644","null","null","null",0,3,"Bot","null","null",,,596142,,"180522_005957","5.5331","-117.7998","-0.8933","9.2333","20.7169","-32.1496","3.1943","1.2857","87","56.5","12.7544","79.5980","2611","5.1820",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.3168","null","null","null","null","null","null","null",24,"2","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2018-05-21","88.0","-2.4602","5.3974","Masahiro Tanaka",592261,547888,"null","called_strike",,,,,"6","null","R","R","R","TEX","NYY","S","null","null",0,0,2018,"0.1530","1.0289","0.5753","2.3713","null","null","null",0,3,"Bot","null","null",,,596142,,"180522_005942","6.9370","-127.9477","-3.3129","0.4067","22.8089","-20.7622","3.4413","1.5957","null","null","null","87.0300","2324","5.4170",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.0816","null","null","null","null","null","null","null",24,"1","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2018-05-21","93.0","-2.2304","5.2465","Masahiro Tanaka",608597,547888,"field_out","hit_into_play",,,,,"8","Ronald Guzman grounds out sharply, shortstop Didi Gregorius to first baseman Tyler Austin.  ","R","L","R","TEX","NYY","X",6,"ground_ball",0,0,2018,"-0.7176","1.5482","0.1315","1.6633","null","null","null",2,2,"Bot","136.66","163.35",,,596142,,"180522_004947","7.5504","-135.0273","-6.7077","-10.2768","28.1518","-12.2204","3.7976","1.5178","10","107.4","-9.4750","92.4990","2257","6.0180",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.4806","0.404","0.417","0.00",1,0,0,2,20,"1","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2018-05-21","91.7","-2.2764","5.4856","Masahiro Tanaka",455139,547888,"strikeout","swinging_strike",,,,,"12","Robinson Chirinos strikes out swinging.  ","R","R","R","TEX","NYY","S",2,"null",0,2,2018,"-0.6747","1.5683","0.1131","3.8052","null","null","null",1,2,"Bot","null","null",,,596142,,"180522_004911","7.3195","-133.1509","-1.6139","-9.3700","29.0030","-14.0134","2.9026","1.2151","null","null","null","90.1070","2185","5.4650",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.0334","null","null","0.00",1,0,0,"null",19,"3","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2018-05-21","88.9","-2.4311","5.3529","Masahiro Tanaka",455139,547888,"null","swinging_strike",,,,,"12","null","R","R","R","TEX","NYY","S","null","null",0,1,2018,"0.0239","0.9508","0.1385","3.3162","null","null","null",1,2,"Bot","null","null",,,596142,,"180522_004850","6.1670","-129.3412","-0.9153","-0.9369","25.1556","-21.7819","2.9026","1.2151","null","null","null","88.0370","2359","5.6050",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.8934","null","null","null","null","null","null","null",19,"2","Slider",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2018-05-21","91.0","-2.2911","5.4046","Masahiro Tanaka",455139,547888,"null","called_strike",,,,,"6","null","R","R","R","TEX","NYY","S","null","null",0,0,2018,"-0.6064","1.4459","0.7496","2.3054","null","null","null",1,2,"Bot","null","null",,,596142,,"180522_004833","8.7370","-132.0407","-4.7704","-8.7513","28.0178","-14.9728","3.1810","1.3323","null","null","null","89.5290","2172","5.5340",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.9651","null","null","null","null","null","null","null",19,"1","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2018-05-21","92.2","-2.3126","5.3935","Masahiro Tanaka",596059,547888,"field_out","hit_into_play",,,,,"11","Rougned Odor bunt grounds out to first baseman Tyler Austin.  ","R","L","R","TEX","NYY","X",3,"ground_ball",0,0,2018,"-0.8112","1.6028","-0.9270","3.7268","null","null","null",0,2,"Bot","142.47","178.34",,,596142,,"180522_004753","5.1987","-134.0099","-1.7724","-10.7413","30.3343","-13.1288","2.9227","1.1648","69","37.2","20.5659","91.1570","2276","5.8290",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.6700","0.079","0.051","0.00",1,0,0,1,18,"1","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FS","2018-05-21","86.2","-2.3649","5.4467","Masahiro Tanaka",608336,547888,"home_run","hit_into_play_score",,,,,"4","Joey Gallo homers (14) on a fly ball to right center field.  ","R","L","R","TEX","NYY","X","null","fly_ball",2,0,2018,"-0.9928","0.5107","-0.4683","2.1905","null","null","null",0,2,"Bot","213.04","41.87",,,596142,,"180522_004657","6.3103","-125.2454","-2.4682","-11.3210","24.2646","-26.7596","3.4959","1.5068","422","103.4","27.9670","84.6640","1540","5.2800",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.2190","0.884","1.734","2.00",1,0,3,6,17,"3","Split Finger",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"SL","2018-05-21","82.0","-2.4828","5.3821","Masahiro Tanaka",608336,547888,"null","ball",,,,,"11","null","R","L","R","TEX","NYY","B","null","null",1,0,2018,"0.9184","-0.4142","-1.2550","2.7592","null","null","null",0,2,"Bot","null","null",,,596142,,"180522_004633","1.0598","-119.1542","1.3689","8.1335","23.5585","-36.4975","3.7188","1.7525","null","null","null","79.9690","2484","5.0300",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.4689","null","null","null","null","null","null","null",17,"2","Slider",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"SL","2018-05-21","81.3","-2.4842","5.4406","Masahiro Tanaka",608336,547888,"null","ball",,,,,"11","null","R","L","R","TEX","NYY","B","null","null",0,0,2018,"0.9080","-0.0270","-0.9073","3.3848","null","null","null",0,2,"Bot","null","null",,,596142,,"180522_004618","1.8298","-118.1497","2.0093","7.8057","22.6478","-33.0800","3.7831","1.8811","null","null","null","79.5370","2493","5.1510",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.3477","null","null","null","null","null","null","null",17,"1","Slider",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"FS","2018-05-21","87.8","-2.4636","5.2646","Masahiro Tanaka",595777,547888,"field_out","hit_into_play",,,,,"11","Jurickson Profar grounds out, shortstop Didi Gregorius to first baseman Tyler Austin.  ","R","L","R","TEX","NYY","X",6,"ground_ball",1,2,2018,"-0.4871","-0.0738","-0.9154","2.5815","643396.00","null","608577.00",2,1,"Bot","136.05","185.76",,,596142,,"180522_003209","4.6540","-127.7526","-0.3036","-6.0708","23.0764","-33.1368","3.1239","1.4063","11","89.9","-13.2380","87.0330","1364","5.5320",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.9667","0.159","0.146","0.00",1,0,0,2,9,"4","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-21","87.6","-2.4916","5.3266","Masahiro Tanaka",595777,547888,"null","called_strike",,,,,"4","null","R","L","R","TEX","NYY","S","null","null",1,1,2018,"-0.6394","0.0004","-0.7270","2.5708","643396.00","null","608577.00",2,1,"Bot","null","null",,,596142,,"180522_003127","5.4417","-127.5075","-0.6187","-7.7720","22.1369","-32.2846","3.3709","1.6106","null","null","null","86.7890","1392","5.4110",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.0874","null","null","null","null","null","null","null",9,"3","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-05-21","82.6","-2.6210","5.1789","Masahiro Tanaka",595777,547888,"null","called_strike",,,,,"13","null","R","L","R","TEX","NYY","S","null","null",1,0,2018,"0.6355","-0.0177","-0.9681","1.9956","643396.00","null","608577.00",2,1,"Bot","null","null",,,596142,,"180522_003100","2.5263","-120.1248","-0.7099","5.4608","23.0153","-32.4680","3.3709","1.6106","null","null","null","81.1850","null","5.3340",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.1648","null","null","null","null","null","null","null",9,"2","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-21","88.3","-2.4496","5.3055","Masahiro Tanaka",595777,547888,"null","blocked_ball",,,,,"14","null","R","L","R","TEX","NYY","B","null","null",0,0,2018,"-0.8690","0.3061","0.4704","-0.5241","643396.00","null","608577.00",2,1,"Bot","null","null",,,596142,,"180522_003026","8.7421","-128.0846","-8.6210","-11.0575","24.1418","-27.4609","3.3609","1.6320","null","null","null","87.3970","1597","5.6990",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.7999","null","null","null","null","null","null","null",9,"1","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-05-21","85.8","-2.6572","5.2320","Masahiro Tanaka",608577,547888,"walk","ball",,,,,"13","Nomar Mazara walks.  ","R","L","R","TEX","NYY","B","null","null",3,2,2018,"0.3002","0.2009","-0.4437","0.9859","643396.00","null","null",2,1,"Bot","null","null",,,596142,,"180522_002942","4.5704","-124.7243","-4.0996","2.1139","25.1403","-29.5787","3.4059","1.5436","null","null","null","84.4090","2543","5.4410",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.0580","null","null","0.70",1,0,0,"null",8,"7","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-05-21","85.9","-2.5483","5.2252","Masahiro Tanaka",608577,547888,"null","ball",,,,,"14","null","R","L","R","TEX","NYY","B","null","null",2,2,2018,"0.2729","0.1045","1.0587","1.0846","643396.00","null","null",2,1,"Bot","null","null",,,596142,,"180522_002910","7.8511","-124.6043","-3.5662","0.9200","28.6310","-30.6112","3.4274","1.5865","null","null","null","83.8130","2258","5.4180",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.0805","null","null","null","null","null","null","null",8,"6","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-05-21","93.8","-2.3893","5.2726","Masahiro Tanaka",608577,547888,"null","foul",,,,,"6","null","R","L","R","TEX","NYY","S","null","null",2,2,2018,"-0.8044","1.3922","0.8028","2.0066","643396.00","null","null",2,1,"Bot","null","null",,,596142,,"180522_002835","9.8214","-136.1235","-5.6138","-11.8346","28.6383","-14.3297","3.2447","1.4365","55","105.0","0.6914","92.5300","2220","5.5890",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.9097","null","null","null","null","null","null","null",8,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-21","88.0","-2.4681","5.3934","Masahiro Tanaka",608577,547888,"null","blocked_ball",,,,,"13","null","R","L","R","TEX","NYY","B","null","null",1,2,2018,"-0.8267","0.2925","-0.0042","0.4598","643396.00","null","null",2,1,"Bot","null","null",,,596142,,"180522_002758","7.4931","-127.7890","-6.3978","-10.1967","22.7107","-28.1258","3.4274","1.6294","null","null","null","86.9750","1467","5.4470",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.0517","null","null","null","null","null","null","null",8,"4","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-05-21","85.1","-2.5754","5.1875","Masahiro Tanaka",608577,547888,"null","ball",,,,,"14","null","R","L","R","TEX","NYY","B","null","null",0,2,2018,"0.1157","0.1426","0.8069","1.1416","null","null","643396.00",2,1,"Bot","null","null",,,596142,,"180522_002702","7.5977","-123.7129","-3.4541","-0.2211","22.5440","-30.3436","3.3845","1.5865","null","null","null","84.2140","2359","5.5690",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"54.9301","null","null","null","null","null","null","null",8,"3","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-21","86.6","-2.4884","5.3593","Masahiro Tanaka",608577,547888,"null","swinging_strike",,,,,"14","null","R","L","R","TEX","NYY","S","null","null",0,1,2018,"-0.6452","0.2724","0.4288","0.9924","null","null","643396.00",2,1,"Bot","null","null",,,596142,,"180522_002625","8.0834","-125.7420","-4.7418","-8.0977","21.7066","-28.7490","3.2447","1.4365","null","null","null","85.6040","1501","5.4380",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.0613","null","null","null","null","null","null","null",8,"2","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-21","86.1","-2.5160","5.3561","Masahiro Tanaka",608577,547888,"null","called_strike",,,,,"7","null","R","L","R","TEX","NYY","S","null","null",0,0,2018,"-0.7111","0.4154","-0.4243","1.9409","null","null","643396.00",2,1,"Bot","null","null",,,596142,,"180522_002557","6.2326","-125.1558","-2.7154","-8.3647","21.3793","-27.6709","3.5773","1.6294","null","null","null","85.1010","1481","5.3590",530114,547888,596142,592122,650402,435522,544369,458731,543305,592450,"55.1402","null","null","null","null","null","null","null",8,"1","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
