"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-05-13","82.0","-2.6409","5.7555","Shohei Ohtani",435064,660271,"strikeout","swinging_strike",,,,,"8","Bobby Wilson strikes out swinging.  ","R","R","R","LAA","MIN","S",2,"null",0,2,2018,"1.4017","0.0802","0.1731","1.8353","null","null","463610.00",2,5,"Top","null","null",,,455117,,"180513_213824","3.6658","-119.4983","-2.5060","12.7371","22.2878","-31.1508","3.3240","1.3863","null","null","null","82.2000","2428","6.2710",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.2287","null","null","0.00",1,0,0,"null",35,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","82.1","-2.5813","5.7644","Shohei Ohtani",435064,660271,"null","swinging_strike",,,,,"14","null","R","R","R","LAA","MIN","S","null","null",0,1,2018,"1.3104","0.3529","0.8107","0.7960","null","null","463610.00",2,5,"Top","null","null",,,455117,,"180513_213751","5.1469","-119.4511","-5.3758","11.5081","22.6903","-28.0099","3.3240","1.3863","null","null","null","81.9910","2371","6.1930",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.3070","null","null","null","null","null","null","null",35,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","81.7","-2.4842","5.8744","Shohei Ohtani",435064,660271,"null","swinging_strike",,,,,"14","null","R","R","R","LAA","MIN","S","null","null",0,0,2018,"1.3127","0.2509","0.5715","1.0595","null","null","463610.00",2,5,"Top","null","null",,,455117,,"180513_213727","4.3613","-118.8488","-4.7109","11.4446","23.1521","-29.1398","3.3240","1.3863","null","null","null","81.2710","2425","6.0530",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4471","null","null","null","null","null","null","null",35,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","84.2","-2.5125","5.8092","Shohei Ohtani",463610,660271,"force_out","hit_into_play",,,,,"14","Gregorio Petit grounds into a force out, second baseman Ian Kinsler to shortstop Andrelton Simmons.   Logan Morrison out at 2nd.    Gregorio Petit to 1st.  ","R","R","R","LAA","MIN","X",4,"ground_ball",1,2,2018,"1.1763","0.4819","0.7410","0.4716","null","null","489149.00",1,5,"Top","156.70","149.10",,,455117,,"180513_213638","5.2188","-122.4322","-6.9489","10.7965","22.7854","-26.2748","3.1029","1.2958","143","53.4","32.9940","84.0190","2413","6.0840",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4160","0.256","0.206","0.00",1,0,0,1,34,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-13","96.1","-2.3519","5.8969","Shohei Ohtani",463610,660271,"null","called_strike",,,,,"3","null","R","R","R","LAA","MIN","S","null","null",1,1,2018,"-0.5666","1.1543","0.7766","2.7300","null","null","489149.00",1,5,"Top","null","null",,,455117,,"180513_213604","9.6367","-139.6874","-5.5235","-9.4499","27.2808","-15.8497","3.2520","1.5006","null","null","null","97.1460","2126","6.6470",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"53.8523","null","null","null","null","null","null","null",34,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","80.8","-2.3662","5.9007","Shohei Ohtani",463610,660271,"null","swinging_strike_blocked",,,,,"14","null","R","R","R","LAA","MIN","S","null","null",1,0,2018,"1.1283","0.1936","1.4585","0.5126","null","null","489149.00",1,5,"Top","null","null",,,455117,,"180513_213524","6.3826","-117.5851","-5.7716","9.3941","21.0096","-29.5345","3.1029","1.2958","null","null","null","81.1870","2324","6.4190",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.0803","null","null","null","null","null","null","null",34,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","79.2","-2.3405","5.9115","Shohei Ohtani",463610,660271,"null","ball",,,,,"13","null","R","R","R","LAA","MIN","B","null","null",0,0,2018,"1.0918","0.2535","-0.2173","0.8982","null","null","489149.00",1,5,"Top","null","null",,,455117,,"180513_213455","2.6040","-115.3002","-4.5954","9.1338","22.7382","-29.2626","3.1364","1.5341","null","null","null","78.9390","2164","6.2200",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.2801","null","null","null","null","null","null","null",34,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-13","94.5","-2.2916","5.9536","Shohei Ohtani",543257,660271,"field_out","hit_into_play",,,,,"2","Robbie Grossman flies out to left fielder Justin Upton.  ","R","L","R","LAA","MIN","X",7,"fly_ball",1,1,2018,"-0.5142","1.1934","-0.2727","3.0486","null","null","489149.00",0,5,"Top","33.62","106.34",,,455117,,"180513_213411","6.4648","-137.5449","-4.6268","-7.9919","29.2161","-16.0185","3.1735","1.3564","307","85.0","29.5230","95.3450","2021","6.6700",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"53.8293","0.036","0.047","0.00",1,0,0,3,33,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-13","96.5","-2.4166","5.9538","Shohei Ohtani",543257,660271,"null","ball",,,,,"14","null","R","L","R","LAA","MIN","B","null","null",0,1,2018,"-0.6327","1.1673","0.0519","1.1712","null","null","489149.00",0,5,"Top","null","null",,,455117,,"180513_213342","8.0634","-140.1234","-9.8784","-10.2183","30.8291","-14.6138","3.3681","1.6066","null","null","null","97.0790","2101","6.6760",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"53.8235","null","null","null","null","null","null","null",33,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-05-13","71.2","-1.9572","6.2605","Shohei Ohtani",543257,660271,"null","missed_bunt",,,,,"7","null","R","L","R","LAA","MIN","S","null","null",0,0,2018,"0.8431","-1.1200","-0.4168","1.5645","null","null","489149.00",0,5,"Top","null","null",,,455117,,"180513_213311","1.6092","-103.6582","0.3175","5.6881","20.0146","-40.4544","3.1735","1.3564","null","null","null","70.8210","2182","6.3210",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.1782","null","null","null","null","null","null","null",33,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","80.6","-2.4116","5.9519","Shohei Ohtani",489149,660271,"single","hit_into_play_no_out",,,,,"5","Logan Morrison singles on a ground ball to right fielder Kole Calhoun.  ","R","L","R","LAA","MIN","X","null","ground_ball",2,2,2018,"1.5070","0.2120","-0.1792","2.1763","null","null","null",0,5,"Top","190.12","116.78",,,455117,,"180513_213224","2.1090","-117.3575","-2.1061","13.4031","23.0865","-30.0457","3.3544","1.4267","58","94.5","1.7910","80.4190","2360","6.2210",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.2792","0.454","0.428","0.90",1,1,0,4,32,"5","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-05-13","95.1","-2.2432","6.0576","Shohei Ohtani",489149,660271,"null","foul",,,,,"7","null","R","L","R","LAA","MIN","S","null","null",2,1,2018,"-0.8558","1.2452","-0.5065","1.4664","null","null","null",0,5,"Top","null","null",,,455117,,"180513_213157","6.4724","-138.1127","-9.1699","-12.3925","30.0005","-14.4031","3.3544","1.4267","204","83.3","15.8071","95.1900","2135","6.3950",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.1046","null","null","null","null","null","null","null",32,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-05-13","94.6","-2.2550","6.0888","Shohei Ohtani",489149,660271,"null","called_strike",,,,,"4","null","R","L","R","LAA","MIN","S","null","null",2,0,2018,"-0.7586","1.2937","-0.6530","2.3675","null","null","null",0,5,"Top","null","null",,,455117,,"180513_213130","5.8501","-137.5043","-6.9001","-10.8552","28.8452","-14.5154","3.6045","1.6087","null","null","null","94.6430","2195","6.2550",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.2444","null","null","null","null","null","null","null",32,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-05-13","94.8","-2.0997","6.1457","Shohei Ohtani",489149,660271,"null","ball",,,,,"14","null","R","L","R","LAA","MIN","B","null","null",1,0,2018,"-0.5874","1.2221","0.9404","2.0179","null","null","null",0,5,"Top","null","null",,,455117,,"180513_213110","9.2771","-137.6952","-7.8669","-9.5197","29.6901","-15.0369","3.5590","1.5177","null","null","null","95.0570","1988","6.4750",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.0246","null","null","null","null","null","null","null",32,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-05-13","94.7","-2.2815","6.2002","Shohei Ohtani",489149,660271,"null","ball",,,,,"11","null","R","L","R","LAA","MIN","B","null","null",0,0,2018,"-0.7780","1.3906","-1.1899","3.4388","null","null","null",0,5,"Top","null","null",,,455117,,"180513_213051","4.5886","-137.8148","-4.6412","-10.9263","30.6317","-13.6517","3.6045","1.5859","null","null","null","94.7870","2090","6.3360",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.1640","null","null","null","null","null","null","null",32,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FS","2018-05-13","88.7","-2.1250","6.1597","Shohei Ohtani",641598,660271,"strikeout","swinging_strike",,,,,"14","Mitch Garver strikes out swinging.  ","R","R","R","LAA","MIN","S",2,"null",0,2,2018,"-0.3977","-0.0449","0.2471","0.9601","null","null","null",2,4,"Top","null","null",,,455117,,"180513_211531","6.5857","-128.9373","-6.5669","-5.6739","24.5746","-31.6310","3.5915","1.3614","null","null","null","88.5460","897","6.0650",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4344","null","null","0.00",1,0,0,"null",26,"3","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","83.4","-2.4073","5.9804","Shohei Ohtani",641598,660271,"null","called_strike",,,,,"6","null","R","R","R","LAA","MIN","S","null","null",0,1,2018,"1.4539","0.2644","0.4991","2.5424","null","null","null",2,4,"Top","null","null",,,455117,,"180513_211507","3.8392","-121.4314","-1.9754","13.4936","23.9998","-29.4205","3.5233","1.6571","null","null","null","83.1530","2344","6.1140",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.3859","null","null","null","null","null","null","null",26,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","80.4","-2.3608","6.0053","Shohei Ohtani",641598,660271,"null","called_strike",,,,,"8","null","R","R","R","LAA","MIN","S","null","null",0,0,2018,"1.3622","0.0528","0.0885","2.0892","null","null","null",2,4,"Top","null","null",,,455117,,"180513_211446","2.8673","-117.0337","-2.1286","11.9195","20.8946","-31.5302","3.5915","1.6116","null","null","null","80.2430","2287","6.0420",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4578","null","null","null","null","null","null","null",26,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-13","99.0","-2.3099","6.0318","Shohei Ohtani",592696,660271,"strikeout","swinging_strike",,,,,"11","Eddie Rosario strikes out swinging.  ","R","L","R","LAA","MIN","S",2,"null",1,2,2018,"-0.4792","1.2527","-0.7440","3.3918","null","null","null",1,4,"Top","null","null",,,455117,,"180513_211405","5.4237","-144.1398","-4.7995","-7.8963","29.7920","-13.6550","3.0026","1.2960","null","null","null","99.9300","2221","6.5260",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"53.9736","null","null","0.00",1,0,0,"null",25,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CU","2018-05-13","79.6","-1.9764","6.2766","Shohei Ohtani",592696,660271,"null","foul",,,,,"6","null","R","L","R","LAA","MIN","S","null","null",1,2,2018,"0.8439","-1.1925","0.4650","1.8869","null","null","null",1,4,"Top","null","null",,,455117,,"180513_211339","3.7746","-115.8310","-0.7246","6.8506","20.3250","-42.8862","3.0026","1.2960","162","83.0","13.5694","79.2500","2415","5.9100",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.5901","null","null","null","null","null","null","null",25,"4","Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-05-13","97.3","-2.2745","6.0166","Shohei Ohtani",592696,660271,"null","foul",,,,,"14","null","R","L","R","LAA","MIN","S","null","null",1,1,2018,"-0.4177","1.2271","1.0217","1.9684","null","null","null",1,4,"Top","null","null",,,455117,,"180513_211304","9.8041","-141.3843","-8.2046","-7.6124","28.0909","-14.0892","3.0026","1.2960","186","70.8","29.1901","97.8620","2123","6.3990",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.1009","null","null","null","null","null","null","null",25,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-13","96.9","-2.2262","6.0304","Shohei Ohtani",592696,660271,"null","called_strike",,,,,"5","null","R","L","R","LAA","MIN","S","null","null",1,0,2018,"-0.7335","1.1039","-0.2501","2.4816","null","null","null",1,4,"Top","null","null",,,455117,,"180513_211246","7.0897","-141.0347","-6.6485","-11.5501","29.2833","-15.7907","3.2501","1.6373","null","null","null","98.5430","1925","7.0030",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"53.4967","null","null","null","null","null","null","null",25,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-05-13","72.7","-1.9075","6.3588","Shohei Ohtani",592696,660271,"null","ball",,,,,"11","null","R","L","R","LAA","MIN","B","null","null",0,0,2018,"0.8235","-1.2472","-2.3870","4.1363","null","null","null",1,4,"Top","null","null",,,455117,,"180513_211228","-2.3738","-105.6671","5.0673","6.5815","17.3118","-42.5875","3.2274","1.5918","null","null","null","72.8540","2258","6.3840",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.1158","null","null","null","null","null","null","null",25,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2018-05-13","85.9","-2.1205","6.1631","Shohei Ohtani",500871,660271,"field_out","hit_into_play",,,,,"4","Eduardo Escobar lines out to right fielder Kole Calhoun.  ","R","L","R","LAA","MIN","X",9,"line_drive",1,2,2018,"-0.4356","-0.0394","-0.3793","1.9600","null","null","null",0,4,"Top","161.00","59.50",,,455117,,"180513_211141","4.9612","-124.9168","-3.6125","-5.4816","24.3243","-32.1037","2.9524","1.1855","339","95.6","20.2790","85.5080","1090","5.9980",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.5020","0.338","0.482","0.00",1,0,0,4,24,"5","Split Finger",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FS","2018-05-13","88.6","-2.1492","6.1758","Shohei Ohtani",500871,660271,"null","ball",,,,,"14","null","R","L","R","LAA","MIN","B","null","null",0,2,2018,"-0.4502","0.1801","0.7284","-0.1032","null","null","null",0,4,"Top","null","null",,,455117,,"180513_211111","7.9100","-128.4459","-9.5431","-6.5797","26.4681","-28.4504","3.1142","1.5040","null","null","null","88.0740","1241","6.1550",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.3446","null","null","null","null","null","null","null",24,"4","Split Finger",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-05-13","97.4","-2.3244","6.1460","Shohei Ohtani",500871,660271,"null","foul",,,,,"2","null","R","L","R","LAA","MIN","S","null","null",0,2,2018,"-0.4269","1.2336","-0.0692","2.7840","null","null","null",0,4,"Top","null","null",,,455117,,"180513_211045","7.0640","-141.7112","-6.4131","-7.3030","29.9117","-14.2187","2.9524","1.1855","null","null","null","98.0450","2089","6.4900",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.0100","null","null","null","null","null","null","null",24,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FS","2018-05-13","85.6","-2.1262","6.2828","Shohei Ohtani",500871,660271,"null","foul",,,,,"3","null","R","L","R","LAA","MIN","S","null","null",0,1,2018,"-0.3530","0.1921","0.5419","2.4595","null","null","null",0,4,"Top","null","null",,,455117,,"180513_211020","6.9647","-124.5686","-3.2149","-4.8457","20.8604","-29.8257","2.9524","1.1855","null","null","null","85.7950","1296","6.0430",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4572","null","null","null","null","null","null","null",24,"2","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-05-13","71.6","-1.8955","6.4685","Shohei Ohtani",500871,660271,"null","called_strike",,,,,"5","null","R","L","R","LAA","MIN","S","null","null",0,0,2018,"0.7561","-1.3783","-0.2299","2.2085","null","null","null",0,4,"Top","null","null",,,455117,,"180513_211003","2.0171","-104.2172","1.4046","5.0838","18.1185","-42.5628","2.9524","1.2310","null","null","null","71.1880","2217","6.0330",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4668","null","null","null","null","null","null","null",24,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-05-13","77.1","-2.0091","6.1716","Shohei Ohtani",596146,660271,"strikeout","swinging_strike",,,,,"2","Max Kepler strikes out swinging.  ","R","L","R","LAA","MIN","S",2,"null",2,2,2018,"0.9323","-1.3541","-0.1145","3.1133","null","null","null",2,3,"Top","null","null",,,455117,,"180513_205400","2.3312","-112.0988","3.0104","7.3368","22.2451","-44.3351","3.2743","1.3868","null","null","null","76.8090","2431","6.3490",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.1505","null","null","0.00",1,0,0,"null",19,"5","Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2018-05-13","80.2","-2.4026","5.9849","Shohei Ohtani",596146,660271,"null","swinging_strike",,,,,"5","null","R","L","R","LAA","MIN","S","null","null",2,1,2018,"1.1786","-0.0722","0.1181","2.3167","null","null","null",2,3,"Top","null","null",,,455117,,"180513_205325","3.3528","-116.7928","-1.2901","10.1447","21.8667","-32.8079","3.2743","1.3868","null","null","null","80.3070","2371","6.3080",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.1921","null","null","null","null","null","null","null",19,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-05-13","75.4","-2.0511","6.2551","Shohei Ohtani",596146,660271,"null","ball",,,,,"11","null","R","L","R","LAA","MIN","B","null","null",1,1,2018,"0.8118","-1.3823","-1.2993","4.1467","null","null","null",2,3,"Top","null","null",,,455117,,"180513_205255","0.1335","-109.4860","5.2200","6.4020","20.7686","-44.3538","3.3198","1.5461","null","null","null","74.7060","2402","6.0640",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4360","null","null","null","null","null","null","null",19,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-13","97.9","-2.2477","6.1039","Shohei Ohtani",596146,660271,"null","called_strike",,,,,"13","null","R","L","R","LAA","MIN","S","null","null",1,0,2018,"-0.6458","1.1649","-0.8532","1.9071","null","null","null",2,3,"Top","null","null",,,455117,,"180513_205236","5.2401","-142.3469","-8.5130","-9.9347","31.5692","-14.6730","3.4562","1.6498","null","null","null","97.9120","2036","6.2640",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.2356","null","null","null","null","null","null","null",19,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2018-05-13","85.9","-2.2149","6.1490","Shohei Ohtani",596146,660271,"null","ball",,,,,"11","null","R","L","R","LAA","MIN","B","null","null",0,0,2018,"-0.2934","0.2939","-2.1289","3.4997","null","null","null",2,3,"Top","null","null",,,455117,,"180513_205218","0.7883","-125.1068","-0.6071","-3.2073","25.7409","-29.2319","3.3653","1.6143","null","null","null","85.5580","902","6.0650",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4344","null","null","null","null","null","null","null",19,"1","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2018-05-13","88.2","-2.1647","6.1742","Shohei Ohtani",572821,660271,"strikeout","swinging_strike",,,,,"5","Brian Dozier strikes out swinging.  ","R","R","R","LAA","MIN","S",2,"null",0,2,2018,"-0.4278","0.0691","0.1964","1.7509","null","null","null",1,3,"Top","null","null",,,455117,,"180513_205147","6.5763","-128.3035","-4.8050","-5.9732","25.1721","-30.6967","2.7417","1.0552","null","null","null","87.8750","1091","5.9870",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.5128","null","null","0.00",1,0,0,"null",18,"3","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2018-05-13","87.9","-2.1959","6.1891","Shohei Ohtani",572821,660271,"null","swinging_strike",,,,,"14","null","R","R","R","LAA","MIN","S","null","null",0,1,2018,"-0.6450","0.0206","0.6518","0.3107","null","null","null",1,3,"Top","null","null",,,455117,,"180513_205114","8.1440","-127.5414","-8.0977","-8.5692","25.0209","-30.5853","2.7417","1.0552","null","null","null","87.3200","1321","5.9790",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.5208","null","null","null","null","null","null","null",18,"2","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","81.6","-2.4297","5.9935","Shohei Ohtani",572821,660271,"null","called_strike",,,,,"9","null","R","R","R","LAA","MIN","S","null","null",0,0,2018,"0.8444","-0.1388","0.4799","1.7010","null","null","null",1,3,"Top","null","null",,,455117,,"180513_205057","4.9193","-118.7480","-2.8229","7.0275","21.9187","-33.1770","2.9363","1.3510","null","null","null","81.4260","2313","6.0870",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4124","null","null","null","null","null","null","null",18,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-13","98.5","-2.1872","6.1018","Shohei Ohtani",435064,660271,"strikeout","called_strike",,,,,"9","Bobby Wilson called out on strikes.  ","R","R","R","LAA","MIN","S",2,"null",1,2,2018,"-0.4787","1.3322","0.7316","1.6927","null","null","null",0,3,"Top","null","null",,,455117,,"180513_205022","9.0983","-142.9711","-9.6844","-8.6965","32.0146","-11.6646","3.4562","1.6826","null","null","null","99.1110","2170","6.7040",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"53.7962","null","null","0.00",1,0,0,"null",17,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","80.0","-2.3079","6.1019","Shohei Ohtani",435064,660271,"null","swinging_strike",,,,,"14","null","R","R","R","LAA","MIN","S","null","null",1,1,2018,"0.5286","-0.0464","1.0316","1.3369","null","null","null",0,3,"Top","null","null",,,455117,,"180513_204958","6.3532","-116.2663","-3.6665","3.5474","22.1878","-32.1194","3.3246","1.3868","null","null","null","79.6960","2266","6.1890",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.3106","null","null","null","null","null","null","null",17,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","81.0","-2.3046","6.0805","Shohei Ohtani",435064,660271,"null","ball",,,,,"14","null","R","R","R","LAA","MIN","B","null","null",0,1,2018,"0.5267","0.1151","0.9434","1.5931","null","null","null",0,3,"Top","null","null",,,455117,,"180513_204939","6.2391","-117.7854","-3.5637","3.6310","23.3178","-30.6347","3.3071","1.5360","null","null","null","80.7210","2277","6.2330",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.2667","null","null","null","null","null","null","null",17,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-13","94.3","-2.1714","6.2015","Shohei Ohtani",435064,660271,"null","called_strike",,,,,"2","null","R","R","R","LAA","MIN","S","null","null",0,0,2018,"-0.4985","1.4854","0.2639","2.7135","null","null","null",0,3,"Top","null","null",,,455117,,"180513_204920","7.4352","-137.0418","-6.6680","-7.8868","29.3537","-12.2007","3.1606","1.3641","null","null","null","94.3960","2068","6.3490",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.1509","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2018-05-13","88.3","-2.0756","6.1219","Shohei Ohtani",463610,660271,"strikeout","swinging_strike_blocked",,,,,"14","Gregorio Petit strikes out swinging.  ","R","R","R","LAA","MIN","S",2,"null",0,2,2018,"-0.3107","0.4715","0.8506","0.9537","null","null","489149.00",2,2,"Top","null","null",,,455117,,"180513_203246","7.7090","-128.2239","-7.3917","-4.9859","26.5364","-25.7298","3.1035","1.2964","null","null","null","87.7260","1496","6.0450",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4543","null","null","0.00",1,0,0,"null",11,"3","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","83.2","-2.5267","5.8968","Shohei Ohtani",463610,660271,"null","swinging_strike",,,,,"6","null","R","R","R","LAA","MIN","S","null","null",0,1,2018,"1.5280","0.1301","0.5821","2.3123","null","null","489149.00",2,2,"Top","null","null",,,455117,,"180513_203220","4.1411","-121.0544","-1.9503","13.9170","25.9335","-30.7426","3.1035","1.2964","null","null","null","82.6420","2450","6.1450",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.3549","null","null","null","null","null","null","null",11,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","78.5","-2.2018","5.9753","Shohei Ohtani",463610,660271,"null","called_strike",,,,,"4","null","R","R","R","LAA","MIN","S","null","null",0,0,2018,"1.2971","-0.1101","-0.6500","2.6988","null","null","489149.00",2,2,"Top","null","null",,,455117,,"180513_203200","0.9812","-114.2850","-0.0262","11.0175","21.9595","-33.3610","3.3435","1.4556","null","null","null","78.0480","2379","6.0390",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.4608","null","null","null","null","null","null","null",11,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-13","81.4","-2.4078","5.9386","Shohei Ohtani",543257,660271,"strikeout","called_strike",,,,,"2","Robbie Grossman called out on strikes.  ","R","L","R","LAA","MIN","S",2,"null",2,2,2018,"1.0794","-0.1478","-0.2179","3.1076","null","null","489149.00",1,2,"Top","null","null",,,455117,,"180513_203123","2.8574","-118.5136","0.5233","9.4581","23.0401","-33.8864","3.3784","1.4704","null","null","null","80.8760","2510","5.9410",530008,660271,455117,472528,435079,446359,592743,457708,455759,594777,"54.5588","null","null","0.00",1,0,0,"null",10,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
